pair,positive_class,negative_class,stage,probe,balanced_acc,bal_acc_std,bal_acc_ci_low,bal_acc_ci_high,auc,auc_std,auc_ci_low,auc_ci_high,positive_acc,negative_acc,acc,train_positive,train_negative,val_positive,val_negative,train_samples_probe,pos_weight
desk_vs_table,desk,table,linear_logits,balanced,0.9101083278656006,0.0008181785003375622,0.908652090281248,0.9118783429265023,0.9635860919952393,0.0005218493691360298,0.9627142652869225,0.9645686522126198,0.9770833253860474,0.8431333303451538,0.9101083278656006,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,linear_logits,weighted,0.9101166725158691,0.0007645012739380143,0.9086027018725872,0.9114612452685833,0.9635870456695557,0.000499640616530535,0.9624244123697281,0.9642716690897941,0.9770833253860474,0.8431500196456909,0.9101166725158691,60000,60000,60000,60000,120000,1.0
desk_vs_table,desk,table,linear_logits,direct_pair_margin,0.9194749891757965,0.000730854916060607,0.9181643813848496,0.9208354026079177,0.9629935622215271,0.0004544444495145533,0.9622391805052757,0.9640341222286224,0.9814666509628296,0.8574833273887634,0.9194750189781189,60000,60000,60000,60000,0,
sink_vs_cabinet,sink,cabinet,point_feature,unweighted,0.971403032541275,0.0005043648530556092,0.9704508081078529,0.9723053149878979,0.9968873858451843,9.215416149449943e-05,0.9967190816998481,0.9970517516136169,0.9835894107818604,0.9592166543006897,0.9679414629936218,46302,60000,33454,60000,106302,
sink_vs_cabinet,sink,cabinet,point_feature,balanced,0.9706600904464722,0.0005046649516665866,0.9695162974298001,0.9715264454483986,0.9967645406723022,0.00011277705646801303,0.9965409874916077,0.9969343185424805,0.9824535250663757,0.9588666558265686,0.9673101305961609,46302,60000,33454,60000,92604,
sink_vs_cabinet,sink,cabinet,point_feature,weighted,0.9710070192813873,0.0004984808132434876,0.9700804844498634,0.971886596083641,0.996735692024231,0.00010343667172781781,0.9965709254145623,0.9969444289803505,0.983230710029602,0.9587833285331726,0.9675348401069641,46302,60000,33454,60000,106302,1.2958403524685758
sink_vs_cabinet,sink,cabinet,linear_logits,unweighted,0.9619743525981903,0.0006905382435078737,0.9608304172754287,0.9634342774748802,0.9958762526512146,0.00011604150472628927,0.9956903040409089,0.9961317241191864,0.9432653784751892,0.9806833267211914,0.9672887325286865,46302,60000,33454,60000,106302,
sink_vs_cabinet,sink,cabinet,linear_logits,balanced,0.9625256657600403,0.000648929279022023,0.9612429052591324,0.9638793125748635,0.9958307147026062,0.00012313396605945356,0.9955707386136055,0.9960526555776597,0.9471513032913208,0.9779000282287598,0.9668927788734436,46302,60000,33454,60000,92604,
sink_vs_cabinet,sink,cabinet,linear_logits,weighted,0.962330549955368,0.0008236528974565427,0.9608402147889137,0.9640845231711864,0.9958087801933289,0.00013653104527097668,0.9955837294459343,0.996078959107399,0.9472110867500305,0.9774500131607056,0.9666252732276917,46302,60000,33454,60000,106302,1.2958403524685758
sink_vs_cabinet,sink,cabinet,linear_logits,direct_pair_margin,0.9572310149669647,0.0007422004931788986,0.9558209344744683,0.9589258708059788,0.9980770349502563,7.779549341733016e-05,0.9979264348745346,0.9982039242982864,0.9156453609466553,0.9988166689872742,0.9690436124801636,46302,60000,33454,60000,0,
door_vs_wall,door,wall,point_feature,unweighted,0.8662166893482208,0.0009608016813306725,0.8646289549767971,0.8681206300854682,0.9594947695732117,0.00048753405613205964,0.9588707208633422,0.9605719044804573,0.9384333491325378,0.7940000295639038,0.8662166595458984,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,balanced,0.8661500215530396,0.0008348421359209627,0.864223749935627,0.8677004277706146,0.9594910740852356,0.0005031969553259397,0.9587292164564133,0.9604851931333542,0.9384333491325378,0.7938666939735413,0.8661500215530396,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,weighted,0.8662166893482208,0.0009568171371687273,0.8645487442612648,0.8680612415075302,0.9594947695732117,0.0004776849962993923,0.9584659144282341,0.9603880301117897,0.9384333491325378,0.7940000295639038,0.8662166595458984,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,unweighted,0.9516583383083344,0.0005566002917266284,0.9505891829729081,0.9527008220553398,0.9897482395172119,0.0002743705594151636,0.9892627611756325,0.9902712419629097,0.9303333163261414,0.9729833602905273,0.951658308506012,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,balanced,0.9516583383083344,0.0006315818456528316,0.9506189696490764,0.9529175005853177,0.9897481203079224,0.00023044986784320344,0.9892856806516648,0.9901240155100822,0.9303333163261414,0.9729833602905273,0.951658308506012,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,weighted,0.9516583383083344,0.0005933529646405528,0.9504527166485787,0.9528216645121574,0.9897482395172119,0.0002589890303357266,0.9892631754279136,0.9902402713894844,0.9303333163261414,0.9729833602905273,0.951658308506012,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,direct_pair_margin,0.9517750144004822,0.0006451443521343602,0.9503504298627377,0.9529235333204269,0.9970176815986633,0.00010684445299684484,0.9968279704451561,0.997231537103653,0.9071000218391418,0.9964500069618225,0.9517750144004822,60000,60000,60000,60000,0,
shower_curtain_vs_wall,shower curtain,wall,point_feature,unweighted,0.978441059589386,0.0004872538809322833,0.9774132050573826,0.979122667759657,0.9996640682220459,1.796578546941481e-05,0.9996282771229744,0.9996972203254699,0.9569487571716309,0.9999333620071411,0.9792217016220093,48986,60000,55794,60000,108986,
shower_curtain_vs_wall,shower curtain,wall,point_feature,balanced,0.980098307132721,0.0004512916969516015,0.97926492318511,0.9809873722493648,0.9997298121452332,1.8397111600596105e-05,0.9996924147009849,0.9997590944170952,0.9602466225624084,0.9999499917030334,0.9808194041252136,48986,60000,55794,60000,97972,
shower_curtain_vs_wall,shower curtain,wall,point_feature,weighted,0.979086309671402,0.00036730290053655387,0.978357594460249,0.9797952026128769,0.9996706247329712,2.2324441395327923e-05,0.9996238514780998,0.9997109964489936,0.9582392573356628,0.9999333620071411,0.9798434972763062,48986,60000,55794,60000,108986,1.2248397501326909
shower_curtain_vs_wall,shower curtain,wall,linear_logits,unweighted,0.9785411357879639,0.00042647700080417105,0.9776782125234604,0.9792431153357029,0.9993621706962585,5.193843685887316e-05,0.9992508590221405,0.9994657203555107,0.9586156010627747,0.9984666705131531,0.9792649149894714,48986,60000,55794,60000,108986,
shower_curtain_vs_wall,shower curtain,wall,linear_logits,balanced,0.9801592528820038,0.00042721332396256133,0.9794517055153846,0.9809782788157463,0.9993622899055481,4.331623903599871e-05,0.9992811560630799,0.9994516119360923,0.961985170841217,0.9983333349227905,0.9808194041252136,48986,60000,55794,60000,97972,
shower_curtain_vs_wall,shower curtain,wall,linear_logits,weighted,0.9806431829929352,0.00042821106315783715,0.9799541063606739,0.9814704298973084,0.9993727207183838,4.50098536281498e-05,0.9992924258112907,0.9994814053177834,0.9629530310630798,0.9983333349227905,0.9812857508659363,48986,60000,55794,60000,108986,1.2248397501326909
shower_curtain_vs_wall,shower curtain,wall,linear_logits,direct_pair_margin,0.8769939541816711,0.0008089076918022585,0.8751474164426327,0.8783388406038284,0.9985056519508362,4.4797890334943485e-05,0.9984232142567635,0.9985965251922607,0.7539879083633423,1.0,0.8814619183540344,48986,60000,55794,60000,0,
