source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
pred_cc,16,0.9,10,picture,0,wall,1694,85749,14,6,0.5990352698171857,0.23439157389130755,0.17237308146399055,0.33530106257378983,0.5448642266824085,0.17237308146399055,1,0.487012987012987,0.17768595041322313,0.003510245017434606,2,150.5
pred_cc,16,0.5,12,desk,6,table,12922,117742,44,12,0.6985648774709555,0.00010621652867361923,0.0,0.004565856678532735,0.4219161120569571,0.0,2,0.686810002283148,0.8758706082649744,0.12483226036588473,3,4899.333333333333
pred_cc,16,0.7,12,desk,6,table,12922,117742,44,12,0.6985648774709555,0.00010621652867361923,0.0,0.004565856678532735,0.4219161120569571,0.0,2,0.686810002283148,0.5686426249806531,0.07151228958230708,2,4210.0
pred_cc,16,0.8,12,desk,6,table,12922,117742,44,12,0.6985648774709555,0.00010621652867361923,0.0,0.004565856678532735,0.4219161120569571,0.0,2,0.686810002283148,0.45704999226125986,0.05565558594214469,1,6553.0
pred_cc,16,0.9,12,desk,6,table,12922,117742,44,12,0.6985648774709555,0.00010621652867361923,0.0,0.004565856678532735,0.4219161120569571,0.0,2,0.686810002283148,0.45704999226125986,0.05565558594214469,1,6553.0
voxel,4,0.5,7,door,0,wall,21046,253130,27227,2249,0.9670570762871359,0.02049476955594711,0.011356077164306757,0.010595837688871994,0.8234818967974912,0.08120307896987551,4,0.0067643764756082836,0.981421647819063,0.08425315055505077,2149,9.924150767798976
voxel,4,0.7,7,door,0,wall,21046,253130,27227,2249,0.9670570762871359,0.02049476955594711,0.011356077164306757,0.010595837688871994,0.8234818967974912,0.08120307896987551,4,0.0067643764756082836,0.9491114701130856,0.07967447556591475,2052,9.828460038986355
voxel,4,0.8,7,door,0,wall,21046,253130,27227,2249,0.9670570762871359,0.02049476955594711,0.011356077164306757,0.010595837688871994,0.8234818967974912,0.08120307896987551,4,0.0067643764756082836,0.9316259621780861,0.07773476079484849,2017,9.755577590480913
voxel,4,0.9,7,door,0,wall,21046,253130,27227,2249,0.9670570762871359,0.02049476955594711,0.011356077164306757,0.010595837688871994,0.8234818967974912,0.08120307896987551,4,0.0067643764756082836,0.9178466216858311,0.07635997313633311,1991,9.708186840783526
voxel,4,0.5,10,picture,0,wall,1694,85749,6384,184,0.9522979628237529,0.03728963633495633,0.03423848878394333,0.024793388429752067,0.6889020070838253,0.023022432113341203,1,0.011806375442739079,0.9675324675324676,0.019871951859496903,169,10.08284023668639
voxel,4,0.7,10,picture,0,wall,1694,85749,6384,184,0.9522979628237529,0.03728963633495633,0.03423848878394333,0.024793388429752067,0.6889020070838253,0.023022432113341203,1,0.011806375442739079,0.9374262101534829,0.01881071499376086,163,9.895705521472392
voxel,4,0.8,10,picture,0,wall,1694,85749,6384,184,0.9522979628237529,0.03728963633495633,0.03423848878394333,0.024793388429752067,0.6889020070838253,0.023022432113341203,1,0.011806375442739079,0.910271546635183,0.018064350604671774,159,9.742138364779874
voxel,4,0.9,10,picture,0,wall,1694,85749,6384,184,0.9522979628237529,0.03728963633495633,0.03423848878394333,0.024793388429752067,0.6889020070838253,0.023022432113341203,1,0.011806375442739079,0.8949232585596222,0.017702830353706747,156,9.73076923076923
voxel,4,0.5,12,desk,6,table,12922,117742,16518,1254,0.9623724354843001,0.0,0.0,0.0,0.5114533353969973,0.0,2,0.007072155857322097,0.9679616158489398,0.10888213211937967,1177,10.892098555649957
voxel,4,0.7,12,desk,6,table,12922,117742,16518,1254,0.9623724354843001,0.0,0.0,0.0,0.5114533353969973,0.0,2,0.007072155857322097,0.9443584584429655,0.1045166550593671,1128,10.909574468085106
voxel,4,0.8,12,desk,6,table,12922,117742,16518,1254,0.9623724354843001,0.0,0.0,0.0,0.5114533353969973,0.0,2,0.007072155857322097,0.9288809781767529,0.1022999439452362,1113,10.822102425876011
voxel,4,0.9,12,desk,6,table,12922,117742,16518,1254,0.9623724354843001,0.0,0.0,0.0,0.5114533353969973,0.0,2,0.007072155857322097,0.9133261105092091,0.1002615888977595,1102,10.712341197822141
voxel,8,0.5,7,door,0,wall,21046,253130,7491,691,0.9356110596468747,0.03986832842472943,0.04247838068991732,0.04342868003421078,0.8052836643542716,0.08566948588805473,4,0.01651845997209502,0.9321961417846621,0.07990755738158259,586,34.51706484641638
voxel,8,0.7,7,door,0,wall,21046,253130,7491,691,0.9356110596468747,0.03986832842472943,0.04247838068991732,0.04342868003421078,0.8052836643542716,0.08566948588805473,4,0.01651845997209502,0.9087237479806138,0.0765179947062774,563,34.4031971580817
voxel,8,0.8,7,door,0,wall,21046,253130,7491,691,0.9356110596468747,0.03986832842472943,0.04247838068991732,0.04342868003421078,0.8052836643542716,0.08566948588805473,4,0.01651845997209502,0.8907630903734677,0.07451112076798483,550,34.29272727272727
voxel,8,0.9,7,door,0,wall,21046,253130,7491,691,0.9356110596468747,0.03986832842472943,0.04247838068991732,0.04342868003421078,0.8052836643542716,0.08566948588805473,4,0.01651845997209502,0.8662928822579112,0.0721052423655829,535,34.11588785046729
voxel,8,0.5,10,picture,0,wall,1694,85749,1697,57,0.9263794954158058,0.059960992446052706,0.05076741440377804,0.05076741440377804,0.7012987012987013,0.04250295159386069,1,0.03896103896103896,0.948051948051948,0.01969702270580415,48,35.1875
voxel,8,0.7,10,picture,0,wall,1694,85749,1697,57,0.9263794954158058,0.059960992446052706,0.05076741440377804,0.05076741440377804,0.7012987012987013,0.04250295159386069,1,0.03896103896103896,0.9096812278630461,0.018554152235011487,45,35.355555555555554
voxel,8,0.8,10,picture,0,wall,1694,85749,1697,57,0.9263794954158058,0.059960992446052706,0.05076741440377804,0.05076741440377804,0.7012987012987013,0.04250295159386069,1,0.03896103896103896,0.8299881936245572,0.016524974052175536,42,33.73809523809524
voxel,8,0.9,10,picture,0,wall,1694,85749,1697,57,0.9263794954158058,0.059960992446052706,0.05076741440377804,0.05076741440377804,0.7012987012987013,0.04250295159386069,1,0.03896103896103896,0.8175914994096812,0.016221763519108093,41,33.926829268292686
voxel,8,0.5,12,desk,6,table,12922,117742,4619,368,0.9085812765716897,0.0,0.0,0.0,0.5081256771397616,0.0,2,0.024014004704541788,0.9441262962389723,0.11312021198892494,308,43.243506493506494
voxel,8,0.7,12,desk,6,table,12922,117742,4619,368,0.9085812765716897,0.0,0.0,0.0,0.5081256771397616,0.0,2,0.024014004704541788,0.8309085280916266,0.0925328260094104,277,39.332129963898915
voxel,8,0.8,12,desk,6,table,12922,117742,4619,368,0.9085812765716897,0.0,0.0,0.0,0.5081256771397616,0.0,2,0.024014004704541788,0.8073827580869835,0.08898269096838851,268,39.093283582089555
voxel,8,0.9,12,desk,6,table,12922,117742,4619,368,0.9085812765716897,0.0,0.0,0.0,0.5081256771397616,0.0,2,0.024014004704541788,0.8027395140071196,0.08839666389223896,265,39.27547169811321
voxel,16,0.5,7,door,0,wall,21046,253130,1940,204,0.880633696306231,0.05462263020841067,0.03977002755868098,0.04480661408343628,0.8127435142069752,0.07298298964173715,4,0.05426981290718169,0.9044474009312934,0.08209220558606249,152,136.71052631578948
voxel,16,0.7,7,door,0,wall,21046,253130,1940,204,0.880633696306231,0.05462263020841067,0.03977002755868098,0.04480661408343628,0.8127435142069752,0.07298298964173715,4,0.05426981290718169,0.7949729164686876,0.06723422747204993,134,127.00746268656717
voxel,16,0.8,7,door,0,wall,21046,253130,1940,204,0.880633696306231,0.05462263020841067,0.03977002755868098,0.04480661408343628,0.8127435142069752,0.07298298964173715,4,0.05426981290718169,0.7772498336976148,0.0652550073084976,131,126.09160305343511
voxel,16,0.9,7,door,0,wall,21046,253130,1940,204,0.880633696306231,0.05462263020841067,0.03977002755868098,0.04480661408343628,0.8127435142069752,0.07298298964173715,4,0.05426981290718169,0.7426114225981184,0.06198001027140205,124,126.5241935483871
voxel,16,0.5,10,picture,0,wall,1694,85749,442,20,0.8004382425103306,0.12673974515696484,0.012987012987012988,0.08618654073199528,0.5448642266824085,0.17237308146399055,1,0.11038961038961038,0.910271546635183,0.022740789980058077,15,130.0
voxel,16,0.7,10,picture,0,wall,1694,85749,442,20,0.8004382425103306,0.12673974515696484,0.012987012987012988,0.08618654073199528,0.5448642266824085,0.17237308146399055,1,0.11038961038961038,0.6162927981109799,0.012419969912185564,12,88.75
voxel,16,0.8,10,picture,0,wall,1694,85749,442,20,0.8004382425103306,0.12673974515696484,0.012987012987012988,0.08618654073199528,0.5448642266824085,0.17237308146399055,1,0.11038961038961038,0.5838252656434475,0.011615295805198895,11,90.54545454545455
voxel,16,0.9,10,picture,0,wall,1694,85749,442,20,0.8004382425103306,0.12673974515696484,0.012987012987012988,0.08618654073199528,0.5448642266824085,0.17237308146399055,1,0.11038961038961038,0.5838252656434475,0.011615295805198895,11,90.54545454545455
voxel,16,0.5,12,desk,6,table,12922,117742,1176,101,0.8118779534176211,0.0,0.0,0.0,0.4219161120569571,0.0,2,0.052355412841346344,0.8694474539544962,0.11117528154779094,67,195.37313432835822
voxel,16,0.7,12,desk,6,table,12922,117742,1176,101,0.8118779534176211,0.0,0.0,0.0,0.4219161120569571,0.0,2,0.052355412841346344,0.7627302275189599,0.09094460770158481,58,184.6206896551724
voxel,16,0.8,12,desk,6,table,12922,117742,1176,101,0.8118779534176211,0.0,0.0,0.0,0.4219161120569571,0.0,2,0.052355412841346344,0.6909147190837331,0.08068488729595216,53,179.24528301886792
voxel,16,0.9,12,desk,6,table,12922,117742,1176,101,0.8118779534176211,0.0,0.0,0.0,0.4219161120569571,0.0,2,0.052355412841346344,0.431512149822009,0.04773997384111022,43,130.72093023255815
