scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0664_02,4,Concerto decoder,297,535,174,53,0.03334552049636841
scene0664_02,4,Sonata linear,304,2497,116,23,0.019280925393104553
scene0664_02,4,Utonia,341,1592,138,33,0.02413162775337696
scene0664_02,4,PTv3_supervised,300,260,214,45,0.0388299822807312
scene0664_02,8,Concerto decoder,297,535,150,51,0.07441803812980652
scene0664_02,8,Sonata linear,304,2497,103,30,0.04706886038184166
scene0664_02,8,Utonia,341,1592,104,27,0.05167580768465996
scene0664_02,8,PTv3_supervised,300,260,218,68,0.10186471790075302
scene0664_02,16,Concerto decoder,297,535,117,54,0.1472516804933548
scene0664_02,16,Sonata linear,304,2497,51,13,0.0569896399974823
scene0664_02,16,Utonia,341,1592,56,15,0.050237659364938736
scene0664_02,16,PTv3_supervised,300,260,224,105,0.24173064529895782
scene0700_01,4,Concerto decoder,12217,5857,12044,115,0.14460846781730652
scene0700_01,4,Sonata linear,20358,6772,19966,323,0.19838745892047882
scene0700_01,4,Utonia,16891,5881,16674,92,0.17675194144248962
scene0700_01,4,PTv3_supervised,15792,6097,15646,85,0.1676483452320099
scene0700_01,8,Concerto decoder,12217,5857,11966,175,0.19782571494579315
scene0700_01,8,Sonata linear,20358,6772,19875,580,0.23797407746315002
scene0700_01,8,Utonia,16891,5881,16562,183,0.2153555154800415
scene0700_01,8,PTv3_supervised,15792,6097,15607,126,0.21740423142910004
scene0700_01,16,Concerto decoder,12217,5857,11823,180,0.2689197063446045
scene0700_01,16,Sonata linear,20358,6772,19716,843,0.2915300130844116
scene0700_01,16,Utonia,16891,5881,16121,240,0.25705695152282715
scene0700_01,16,PTv3_supervised,15792,6097,15569,199,0.2973540127277374
scene0593_00,4,Concerto decoder,1589,5037,1395,124,0.03288576751947403
scene0593_00,4,Sonata linear,2804,6962,2593,115,0.039709992706775665
scene0593_00,4,Utonia,2651,4281,2442,79,0.036259543150663376
scene0593_00,4,PTv3_supervised,2354,2830,2229,89,0.046023037284612656
scene0593_00,8,Concerto decoder,1589,5037,1283,130,0.060531966388225555
scene0593_00,8,Sonata linear,2804,6962,2409,157,0.061920665204524994
scene0593_00,8,Utonia,2651,4281,2305,64,0.05306025221943855
scene0593_00,8,PTv3_supervised,2354,2830,2146,108,0.08718988299369812
scene0593_00,16,Concerto decoder,1589,5037,1186,185,0.1109255701303482
scene0593_00,16,Sonata linear,2804,6962,2367,233,0.106853187084198
scene0593_00,16,Utonia,2651,4281,2286,115,0.09870842099189758
scene0593_00,16,PTv3_supervised,2354,2830,2110,132,0.17231802642345428
scene0591_02,4,Concerto decoder,780,9061,618,53,0.02333233319222927
scene0591_02,4,Sonata linear,1317,8386,1042,114,0.027780555188655853
scene0591_02,4,Utonia,1106,7376,868,109,0.02628115378320217
scene0591_02,4,PTv3_supervised,1372,1983,1223,97,0.03793482482433319
scene0591_02,8,Concerto decoder,780,9061,519,53,0.04677295684814453
scene0591_02,8,Sonata linear,1317,8386,936,135,0.05212081968784332
scene0591_02,8,Utonia,1106,7376,756,111,0.049988336861133575
scene0591_02,8,PTv3_supervised,1372,1983,1205,144,0.08554911613464355
scene0591_02,16,Concerto decoder,780,9061,494,73,0.08855624496936798
scene0591_02,16,Sonata linear,1317,8386,847,148,0.09750266373157501
scene0591_02,16,Utonia,1106,7376,562,165,0.08349160104990005
scene0591_02,16,PTv3_supervised,1372,1983,1191,200,0.19784586131572723
scene0164_02,4,Concerto decoder,2053,1478,1849,76,0.060718026012182236
scene0164_02,4,Sonata linear,1780,2647,1537,109,0.04827430099248886
scene0164_02,4,Utonia,1980,2453,1757,92,0.04916617274284363
scene0164_02,4,PTv3_supervised,1341,842,1228,115,0.05155865103006363
scene0164_02,8,Concerto decoder,2053,1478,1789,113,0.10076729208230972
scene0164_02,8,Sonata linear,1780,2647,1458,149,0.07980123907327652
scene0164_02,8,Utonia,1980,2453,1677,100,0.07651688903570175
scene0164_02,8,PTv3_supervised,1341,842,1242,174,0.0945100337266922
scene0164_02,16,Concerto decoder,2053,1478,1737,152,0.20919334888458252
scene0164_02,16,Sonata linear,1780,2647,1290,162,0.13768793642520905
scene0164_02,16,Utonia,1980,2453,1539,147,0.13144482672214508
scene0164_02,16,PTv3_supervised,1341,842,1209,178,0.19674962759017944
scene0565_00,4,Concerto decoder,1415,3723,1234,96,0.03473792225122452
scene0565_00,4,Sonata linear,5439,9296,5247,143,0.08466235548257828
scene0565_00,4,Utonia,2030,6205,1906,73,0.04077141731977463
scene0565_00,4,PTv3_supervised,2130,15591,1875,110,0.04250045493245125
scene0565_00,8,Concerto decoder,1415,3723,1082,147,0.052185479551553726
scene0565_00,8,Sonata linear,5439,9296,5058,141,0.10121516138315201
scene0565_00,8,Utonia,2030,6205,1739,116,0.05664711818099022
scene0565_00,8,PTv3_supervised,2130,15591,1888,308,0.0763678103685379
scene0565_00,16,Concerto decoder,1415,3723,927,201,0.08705640584230423
scene0565_00,16,Sonata linear,5439,9296,4997,344,0.14276041090488434
scene0565_00,16,Utonia,2030,6205,1688,341,0.11669185757637024
scene0565_00,16,PTv3_supervised,2130,15591,1697,309,0.1298954039812088
scene0670_00,4,Concerto decoder,2118,2868,1781,147,0.04606517404317856
scene0670_00,4,Sonata linear,2088,11526,1613,202,0.035954799503088
scene0670_00,4,Utonia,2051,5095,1637,176,0.03535132855176926
scene0670_00,4,PTv3_supervised,1756,3085,1488,123,0.043511342257261276
scene0670_00,8,Concerto decoder,2118,2868,1664,189,0.07457713037729263
scene0670_00,8,Sonata linear,2088,11526,1303,187,0.04573282599449158
scene0670_00,8,Utonia,2051,5095,1396,159,0.049852192401885986
scene0670_00,8,PTv3_supervised,1756,3085,1443,208,0.0817488506436348
scene0670_00,16,Concerto decoder,2118,2868,1511,226,0.13020168244838715
scene0670_00,16,Sonata linear,2088,11526,1125,210,0.07769070565700531
scene0670_00,16,Utonia,2051,5095,1199,233,0.0984886884689331
scene0670_00,16,PTv3_supervised,1756,3085,1329,254,0.16637513041496277
scene0050_01,4,Concerto decoder,3685,4367,3483,110,0.04276084154844284
scene0050_01,4,Sonata linear,2395,38333,2148,174,0.031149763613939285
scene0050_01,4,Utonia,7038,4673,6795,175,0.06480298191308975
scene0050_01,4,PTv3_supervised,2554,23050,2246,195,0.03663911297917366
scene0050_01,8,Concerto decoder,3685,4367,3479,242,0.08106892555952072
scene0050_01,8,Sonata linear,2395,38333,2046,270,0.05721438303589821
scene0050_01,8,Utonia,7038,4673,6676,280,0.09659817069768906
scene0050_01,8,PTv3_supervised,2554,23050,2141,313,0.06910579651594162
scene0050_01,16,Concerto decoder,3685,4367,3323,274,0.15979085862636566
scene0050_01,16,Sonata linear,2395,38333,1540,337,0.10224398225545883
scene0050_01,16,Utonia,7038,4673,6548,426,0.1808355301618576
scene0050_01,16,PTv3_supervised,2554,23050,1931,445,0.1380225270986557
scene0355_01,4,Concerto decoder,447,296,422,6,0.016908038407564163
scene0355_01,4,Sonata linear,972,387,963,24,0.03222302719950676
scene0355_01,4,Utonia,243,807,229,7,0.01198406983166933
scene0355_01,4,PTv3_supervised,476,177,458,20,0.018193338066339493
scene0355_01,8,Concerto decoder,447,296,402,9,0.024601737037301064
scene0355_01,8,Sonata linear,972,387,941,17,0.05334902182221413
scene0355_01,8,Utonia,243,807,223,10,0.018917450681328773
scene0355_01,8,PTv3_supervised,476,177,456,26,0.037635769695043564
scene0355_01,16,Concerto decoder,447,296,412,28,0.04960173740983009
scene0355_01,16,Sonata linear,972,387,927,35,0.09201665222644806
scene0355_01,16,Utonia,243,807,210,11,0.04107530787587166
scene0355_01,16,PTv3_supervised,476,177,463,36,0.08569876849651337
scene0084_01,4,Concerto decoder,2441,1432,2258,113,0.0545390322804451
scene0084_01,4,Sonata linear,1414,3504,1183,147,0.04057437926530838
scene0084_01,4,Utonia,2483,2507,2238,164,0.05125567689538002
scene0084_01,4,PTv3_supervised,970,983,845,111,0.042984943836927414
scene0084_01,8,Concerto decoder,2441,1432,2185,129,0.08802717924118042
scene0084_01,8,Sonata linear,1414,3504,1089,161,0.0674542561173439
scene0084_01,8,Utonia,2483,2507,2043,202,0.07642114162445068
scene0084_01,8,PTv3_supervised,970,983,803,172,0.09788763523101807
scene0084_01,16,Concerto decoder,2441,1432,2157,192,0.153185173869133
scene0084_01,16,Sonata linear,1414,3504,1042,264,0.14097648859024048
scene0084_01,16,Utonia,2483,2507,1981,357,0.14091414213180542
scene0084_01,16,PTv3_supervised,970,983,754,214,0.20242510735988617
scene0583_02,4,Concerto decoder,3208,1646,3121,25,0.09046890586614609
scene0583_02,4,Sonata linear,1473,3201,1354,52,0.04768376797437668
scene0583_02,4,Utonia,1720,3483,1592,48,0.05459281802177429
scene0583_02,4,PTv3_supervised,2634,3765,2542,94,0.07350775599479675
scene0583_02,8,Concerto decoder,3208,1646,3103,69,0.1490117758512497
scene0583_02,8,Sonata linear,1473,3201,1329,90,0.09079454094171524
scene0583_02,8,Utonia,1720,3483,1577,130,0.10524974763393402
scene0583_02,8,PTv3_supervised,2634,3765,2512,158,0.1225082129240036
scene0583_02,16,Concerto decoder,3208,1646,3084,184,0.2659984230995178
scene0583_02,16,Sonata linear,1473,3201,1274,192,0.1791539192199707
scene0583_02,16,Utonia,1720,3483,1473,210,0.18565239012241364
scene0583_02,16,PTv3_supervised,2634,3765,2393,180,0.1967521756887436
scene0684_00,4,Concerto decoder,204,496,165,29,0.024236071854829788
scene0684_00,4,Sonata linear,260,1060,189,21,0.02633216604590416
scene0684_00,4,Utonia,332,1413,265,22,0.033177219331264496
scene0684_00,4,PTv3_supervised,214,403,160,22,0.028231749311089516
scene0684_00,8,Concerto decoder,204,496,129,29,0.048635903745889664
scene0684_00,8,Sonata linear,260,1060,101,17,0.040120527148246765
scene0684_00,8,Utonia,332,1413,253,74,0.06812301278114319
scene0684_00,8,PTv3_supervised,214,403,148,39,0.07316673547029495
scene0684_00,16,Concerto decoder,204,496,137,54,0.11102741211652756
scene0684_00,16,Sonata linear,260,1060,125,59,0.09016474336385727
scene0684_00,16,Utonia,332,1413,188,57,0.08138734847307205
scene0684_00,16,PTv3_supervised,214,403,145,44,0.14865882694721222
scene0432_01,4,Concerto decoder,98,1671,70,9,0.014527778141200542
scene0432_01,4,Sonata linear,1525,757,1494,17,0.06676187366247177
scene0432_01,4,Utonia,158,1758,106,31,0.018070468679070473
scene0432_01,4,PTv3_supervised,1937,71,1920,16,0.07005739957094193
scene0432_01,8,Concerto decoder,98,1671,62,8,0.02699585258960724
scene0432_01,8,Sonata linear,1525,757,1491,19,0.09408727288246155
scene0432_01,8,Utonia,158,1758,101,36,0.03391645848751068
scene0432_01,8,PTv3_supervised,1937,71,1921,20,0.1009254902601242
scene0432_01,16,Concerto decoder,98,1671,63,16,0.0630544051527977
scene0432_01,16,Sonata linear,1525,757,1483,23,0.11476670205593109
scene0432_01,16,Utonia,158,1758,102,51,0.08274517208337784
scene0432_01,16,PTv3_supervised,1937,71,1901,11,0.11960013955831528
scene0081_02,4,Concerto decoder,997,994,929,20,0.01251875702291727
scene0081_02,4,Sonata linear,629,1934,564,21,0.010334842838346958
scene0081_02,4,Utonia,1872,1621,1778,98,0.02110646851360798
scene0081_02,4,PTv3_supervised,2330,821,2270,59,0.025692688301205635
scene0081_02,8,Concerto decoder,997,994,923,28,0.020542878657579422
scene0081_02,8,Sonata linear,629,1934,499,51,0.019119812175631523
scene0081_02,8,Utonia,1872,1621,1783,240,0.03247690945863724
scene0081_02,8,PTv3_supervised,2330,821,2286,123,0.039817679673433304
scene0081_02,16,Concerto decoder,997,994,898,57,0.032568495720624924
scene0081_02,16,Sonata linear,629,1934,389,64,0.027284830808639526
scene0081_02,16,Utonia,1872,1621,1697,255,0.04272016882896423
scene0081_02,16,PTv3_supervised,2330,821,2224,141,0.06441136449575424
scene0277_00,4,Concerto decoder,364,1299,216,44,0.01898907870054245
scene0277_00,4,Sonata linear,391,2482,205,39,0.015892868861556053
scene0277_00,4,Utonia,380,2025,207,32,0.014703190885484219
scene0277_00,4,PTv3_supervised,420,488,333,69,0.027454091235995293
scene0277_00,8,Concerto decoder,364,1299,193,61,0.04847172275185585
scene0277_00,8,Sonata linear,391,2482,177,70,0.03265511617064476
scene0277_00,8,Utonia,380,2025,150,41,0.028384478762745857
scene0277_00,8,PTv3_supervised,420,488,341,102,0.07023671269416809
scene0277_00,16,Concerto decoder,364,1299,112,31,0.06134464219212532
scene0277_00,16,Sonata linear,391,2482,144,58,0.05812641233205795
scene0277_00,16,Utonia,380,2025,125,37,0.044246841222047806
scene0277_00,16,PTv3_supervised,420,488,304,105,0.14948752522468567
scene0382_01,4,Concerto decoder,966,1465,865,85,0.030628759413957596
scene0382_01,4,Sonata linear,1424,12013,1246,81,0.03411918133497238
scene0382_01,4,Utonia,1481,4383,1325,121,0.04355177655816078
scene0382_01,4,PTv3_supervised,675,6018,590,49,0.026341216638684273
scene0382_01,8,Concerto decoder,966,1465,799,91,0.04571366310119629
scene0382_01,8,Sonata linear,1424,12013,1197,132,0.04648663103580475
scene0382_01,8,Utonia,1481,4383,1244,175,0.06889054924249649
scene0382_01,8,PTv3_supervised,675,6018,538,62,0.042645957320928574
scene0382_01,16,Concerto decoder,966,1465,769,120,0.10038889944553375
scene0382_01,16,Sonata linear,1424,12013,1107,204,0.08410831540822983
scene0382_01,16,Utonia,1481,4383,1118,205,0.1355588287115097
scene0382_01,16,PTv3_supervised,675,6018,503,74,0.1144472062587738
scene0553_00,4,Concerto decoder,924,333,854,22,0.043585631996393204
scene0553_00,4,Sonata linear,1005,1124,887,34,0.03357844427227974
scene0553_00,4,Utonia,809,1125,724,36,0.033486299216747284
scene0553_00,4,PTv3_supervised,859,332,800,36,0.04640533775091171
scene0553_00,8,Concerto decoder,924,333,841,37,0.08186358213424683
scene0553_00,8,Sonata linear,1005,1124,864,74,0.062457382678985596
scene0553_00,8,Utonia,809,1125,718,66,0.06192292645573616
scene0553_00,8,PTv3_supervised,859,332,795,51,0.09065443277359009
scene0553_00,16,Concerto decoder,924,333,837,49,0.1664731502532959
scene0553_00,16,Sonata linear,1005,1124,842,85,0.12522806227207184
scene0553_00,16,Utonia,809,1125,682,94,0.1186118945479393
scene0553_00,16,PTv3_supervised,859,332,785,72,0.16833452880382538
scene0653_00,4,Concerto decoder,3678,8931,3194,177,0.03800949081778526
scene0653_00,4,Sonata linear,3028,13765,2487,207,0.031680457293987274
scene0653_00,4,Utonia,4253,8581,3618,267,0.03525984659790993
scene0653_00,4,PTv3_supervised,2694,7442,2378,222,0.04084298759698868
scene0653_00,8,Concerto decoder,3678,8931,3104,341,0.06425245851278305
scene0653_00,8,Sonata linear,3028,13765,2318,326,0.050702858716249466
scene0653_00,8,Utonia,4253,8581,3435,418,0.05881496146321297
scene0653_00,8,PTv3_supervised,2694,7442,2352,313,0.081081323325634
scene0653_00,16,Concerto decoder,3678,8931,2898,309,0.10393468290567398
scene0653_00,16,Sonata linear,3028,13765,2111,402,0.08141233772039413
scene0653_00,16,Utonia,4253,8581,3249,422,0.08721615374088287
scene0653_00,16,PTv3_supervised,2694,7442,2338,433,0.15828754007816315
scene0689_00,4,Concerto decoder,1788,12402,1694,66,0.032660599797964096
scene0689_00,4,Sonata linear,2799,3470,2688,88,0.044654183089733124
scene0689_00,4,Utonia,2441,7419,2336,90,0.043273892253637314
scene0689_00,4,PTv3_supervised,975,12191,904,30,0.023231739178299904
scene0689_00,8,Concerto decoder,1788,12402,1635,140,0.047601282596588135
scene0689_00,8,Sonata linear,2799,3470,2589,234,0.06654293835163116
scene0689_00,8,Utonia,2441,7419,2263,178,0.0606021024286747
scene0689_00,8,PTv3_supervised,975,12191,878,59,0.04581063985824585
scene0689_00,16,Concerto decoder,1788,12402,1558,321,0.0752350240945816
scene0689_00,16,Sonata linear,2799,3470,2580,337,0.11399500072002411
scene0689_00,16,Utonia,2441,7419,2267,372,0.10277549922466278
scene0689_00,16,PTv3_supervised,975,12191,883,108,0.08860889077186584
scene0307_02,4,Concerto decoder,4993,4195,4756,125,0.057477738708257675
scene0307_02,4,Sonata linear,4987,20564,4747,114,0.04761848226189613
scene0307_02,4,Utonia,3428,6579,3136,156,0.040735382586717606
scene0307_02,4,PTv3_supervised,10828,9530,10514,183,0.0907668024301529
scene0307_02,8,Concerto decoder,4993,4195,4685,194,0.09230823814868927
scene0307_02,8,Sonata linear,4987,20564,4540,139,0.0684812143445015
scene0307_02,8,Utonia,3428,6579,3003,215,0.06553470343351364
scene0307_02,8,PTv3_supervised,10828,9530,10330,348,0.11856599152088165
scene0307_02,16,Concerto decoder,4993,4195,4580,286,0.16547897458076477
scene0307_02,16,Sonata linear,4987,20564,4304,355,0.11086474359035492
scene0307_02,16,Utonia,3428,6579,2728,274,0.10556457936763763
scene0307_02,16,PTv3_supervised,10828,9530,10117,532,0.1739746481180191
scene0568_02,4,Concerto decoder,693,4115,513,60,0.015511071309447289
scene0568_02,4,Sonata linear,545,5297,330,48,0.011407969519495964
scene0568_02,4,Utonia,619,4855,456,60,0.014132160693407059
scene0568_02,4,PTv3_supervised,776,1510,642,69,0.02112761326134205
scene0568_02,8,Concerto decoder,693,4115,489,98,0.035179056227207184
scene0568_02,8,Sonata linear,545,5297,306,81,0.023905614390969276
scene0568_02,8,Utonia,619,4855,415,108,0.029596146196126938
scene0568_02,8,PTv3_supervised,776,1510,648,117,0.04982242360711098
scene0568_02,16,Concerto decoder,693,4115,452,176,0.08385799080133438
scene0568_02,16,Sonata linear,545,5297,220,80,0.04576640576124191
scene0568_02,16,Utonia,619,4855,328,119,0.05266768857836723
scene0568_02,16,PTv3_supervised,776,1510,574,148,0.10115155577659607
scene0549_01,4,Concerto decoder,843,1603,649,78,0.020437275990843773
scene0549_01,4,Sonata linear,1195,3678,929,50,0.019034896045923233
scene0549_01,4,Utonia,1152,3167,889,95,0.018926091492176056
scene0549_01,4,PTv3_supervised,673,1156,544,73,0.019331088289618492
scene0549_01,8,Concerto decoder,843,1603,594,84,0.04155761003494263
scene0549_01,8,Sonata linear,1195,3678,891,94,0.039828814566135406
scene0549_01,8,Utonia,1152,3167,752,98,0.03841434419155121
scene0549_01,8,PTv3_supervised,673,1156,537,103,0.045891690999269485
scene0549_01,16,Concerto decoder,843,1603,532,127,0.08050388842821121
scene0549_01,16,Sonata linear,1195,3678,793,96,0.059933628886938095
scene0549_01,16,Utonia,1152,3167,721,203,0.05952863022685051
scene0549_01,16,PTv3_supervised,673,1156,538,175,0.11479571461677551
scene0599_00,4,Concerto decoder,1174,1356,947,109,0.02880500815808773
scene0599_00,4,Sonata linear,1371,1951,1073,124,0.02525228261947632
scene0599_00,4,Utonia,1384,2778,1091,101,0.025731302797794342
scene0599_00,4,PTv3_supervised,897,1307,704,79,0.02940378151834011
scene0599_00,8,Concerto decoder,1174,1356,875,114,0.054392602294683456
scene0599_00,8,Sonata linear,1371,1951,966,114,0.043622661381959915
