method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,2,cabinet,0.20010908067417452,0.7161296482761013,-0.016361490759762565,0.8243299278095567,0.7324911390358638,200165,195245,165002
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,3,bed,0.20010908067417452,0.8455571534405364,-0.005631317347246534,0.8839702655297301,0.8511884707877829,131699,122401,116418
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,4,chair,0.20010908067417452,0.9010600384847481,-0.01779495912580953,0.9456558626853969,0.9188549976105577,418426,416396,395687
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,5,sofa,0.20010908067417452,0.8249939393939387,0.02144523502640483,0.8760866020783805,0.8035487043675339,116533,109310,102093
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,6,table,0.20010908067417452,0.7664009315657467,-0.02854068658502107,0.8057957092539222,0.7949416181507678,212364,182038,171122
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,7,door,0.20010908067417452,0.7481244093201977,-0.02170084795294125,0.8852750995236667,0.769825257273139,217285,232191,192357
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,8,window,0.20010908067417452,0.7362211413886113,-0.008576810104491184,0.833858551840269,0.7447979514931025,166280,160706,138654
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,9,bookshelf,0.20010908067417452,0.8037121396839741,-0.013104325642615544,0.9216296023513841,0.8168164653265897,146637,156659,135145
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,10,picture,0.20010908067417452,0.3170439957988087,-0.10423097926997121,0.3653018690332111,0.4212749750687799,29748,15395,10867
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,11,counter,0.20010908067417452,0.582946183811858,-0.11212161179474944,0.637689393939392,0.6950677956066075,31680,23177,20202
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,12,desk,0.20010908067417452,0.681139733289157,-0.034063715423201635,0.8840844585877689,0.7152034487123586,93016,109948,82234
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,13,curtain,0.20010908067417452,0.8473833206657625,-0.013839552486434092,0.92236490294114,0.8612228731521966,83403,84308,76928
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,14,refridgerator,0.20010908067417452,0.7354315154427251,-0.039402769483808386,0.9136432977382739,0.7748342849265335,30154,34857,27550
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,15,shower curtain,0.20010908067417452,0.7468057121382904,-0.028307426157685778,0.7865624381555474,0.7751131382959762,20212,16974,15898
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,16,toilet,0.20010908067417452,0.9267299000572861,-0.02619745010004282,0.9407431340872314,0.9529273501573289,15475,14792,14558
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,17,sink,0.20010908067417452,0.6791297550807668,-0.02639217387338988,0.7755132401071052,0.7055219289541567,13444,12334,10426
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,18,bathtub,0.20010908067417452,0.8582800469789843,0.006980744165860697,0.9208905068608169,0.8512993028131236,14284,14196,13154
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,19,otherfurniture,0.20010908067417452,0.6890684294283264,-0.012725436038163451,0.776992518565552,0.7017938654664898,217338,196602,168870
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,0,wall,0.20678650113777855,0.8673726797852,-0.01644003020114737,0.9450016601227307,0.8838127099863474,1605303,1660687,1517014
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,1,floor,0.20678650113777855,0.9657579700982206,-0.0009697504586640981,0.9835635717350174,0.9667277205568847,1438147,1441024,1414509
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,2,cabinet,0.20678650113777855,0.6439417428367086,-0.08854939619915525,0.7808278233669359,0.7324911390358638,199487,198171,155765
