method,variant,kind,keep_ratio,fixed_count,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall,score_space
concerto_linear_origin_severity,random_keep0p5,random_drop,0.5,0,0.0,64,312,0.5001579783856869,0.7681567516868316,-0.0014263154635781872,0.8615800728636701,0.9197019245026491,0.6586875413287112,-0.005630765243736846,0.392916329234086,-0.02921052967964416,0.8721639993087015,0.9529318514190321,0.4752811543039007,0.07257190997713325,full_nn
concerto_linear_origin_severity,random_keep0p2,random_drop,0.2,0,0.0,64,312,0.19989947511408573,0.7515763613924659,-0.01800670575794394,0.8421188332652066,0.9134830939546195,0.6334117182447727,-0.030906588327675344,0.3434742102142795,-0.07865264869945066,0.8621002058193216,0.9438693828855015,0.5595070940479534,0.15679784972118593,full_nn
concerto_linear_origin_severity,random_keep0p1,random_drop,0.1,0,0.0,64,312,0.1000647432385729,0.7209456824122278,-0.04863738473818202,0.8200129491986777,0.9010971678591309,0.602032020627152,-0.06228628594529606,0.271382199743338,-0.15074465917039215,0.8423467832792436,0.9304814668444249,0.5927775771920675,0.1900683328653,full_nn
concerto_linear_origin_severity,fixed_points_16000,fixed_count_drop,1.0,16000,0.0,64,312,0.19518424251761574,0.7263819304675306,-0.04320113668287917,0.8247851794709483,0.903828689270531,0.6086157098142496,-0.05570259675819844,0.2799495586380831,-0.14217730027564707,0.8502558391567749,0.9351545338638074,0.5907850924700124,0.18807584814324496,full_nn
concerto_linear_origin_severity,fixed_points_8000,fixed_count_drop,1.0,8000,0.0,64,312,0.09759212125880787,0.6314302028527,-0.1381528642977098,0.7539330378084245,0.8605580702545559,0.5055509337557926,-0.15876737281665543,0.16521338394557156,-0.2569134749681586,0.7969174482960066,0.909777724909906,0.6304876907235795,0.227778446396812,full_nn
concerto_linear_origin_severity,fixed_points_4000,fixed_count_drop,1.0,4000,0.0,64,312,0.048796060629403934,0.46753407462046026,-0.30204899252994954,0.6134734887460953,0.7609192939503201,0.36116188525838633,-0.30315642131406173,0.07976343286267826,-0.34236342605105186,0.6945311996779849,0.8416179725839683,0.6455048742327597,0.24279562990599224,full_nn
concerto_linear_origin_severity,structured_b64_keep0p8,structured_drop,0.8,0,0.0,64,312,0.8046464349787968,0.6997513161301584,-0.06983175102025141,0.813292382100868,0.885761519916046,0.5963143135704717,-0.06800399300197635,0.3758204901335417,-0.046306368780188456,0.8262019932392141,0.920566293589686,0.45856567844773405,0.05585643412096658,full_nn
concerto_linear_origin_severity,structured_b64_keep0p5,structured_drop,0.5,0,0.0,64,312,0.5015896933917434,0.5350229614053982,-0.23456010574501163,0.6658373929830138,0.8004443619204252,0.4306163378805232,-0.23370196869192483,0.2641682745876021,-0.15795858432612803,0.7080531048681589,0.823100768475329,0.570706462871585,0.16799721854481753,full_nn
concerto_linear_origin_severity,structured_b64_keep0p2,structured_drop,0.2,0,0.0,64,312,0.19931484213940656,0.3007941560101298,-0.46878891114028,0.4361557642368952,0.6150684843054356,0.20229431274026935,-0.46202399383217874,0.11827209851732279,-0.30385476039640735,0.5014476956783767,0.6124131071293792,0.6263489389015926,0.22363969457482513,full_nn
concerto_linear_origin_severity,structured_b64_keep0p1,structured_drop,0.1,0,0.0,64,312,0.11081685497958041,0.19664847901473897,-0.5729345881356709,0.30221355703441305,0.4959882932434326,0.12522421211607143,-0.5390940944563767,0.04112634731449245,-0.3810005115992377,0.383785460657406,0.49763934952568034,0.5306361241491823,0.1279268798224148,full_nn
concerto_linear_origin_severity,masked_model_keep0p5,masked_model_drop_raw,0.5,0,0.0,64,312,0.504664049104427,0.3760804649951898,-0.39350260215522,0.5445876700270214,0.6433736716723626,0.32088384507549284,-0.3434344614969552,0.2084710163346666,-0.21365584257906353,0.5665336094145464,0.5617060901899003,0.5350423235848678,0.13233307925810034,full_nn
concerto_linear_origin_severity,masked_model_keep0p2,masked_model_drop_raw,0.2,0,0.0,64,312,0.20309459201978247,0.1961250959556552,-0.5734579711947546,0.3156667720257153,0.4690766042594521,0.14429395548308352,-0.5200243510893645,0.08945771763291437,-0.33266914128081576,0.40472755148359846,0.4063479474410695,0.6299862264478945,0.227276982121127,full_nn
concerto_linear_origin_severity,masked_model_keep0p1,masked_model_drop_raw,0.1,0,0.0,64,312,0.09598953743578485,0.12491846925819869,-0.6446645978922111,0.2315213265017378,0.35518471718160316,0.08650729883494446,-0.5778110077375036,0.04444731540894495,-0.37767954350478516,0.30423077009195965,0.30927463447641834,0.4931399687086292,0.09043072438186173,full_nn
concerto_linear_origin_severity,feature_zero1p0,feature_zero,1.0,0,1.0,64,312,1.0,0.039116418545901095,-0.7304666486045087,0.09188607732736948,0.19059126963597223,0.01030963165333621,-0.6540086749191119,0.0,-0.42212685891373014,0.015450872141000337,0.4526008427121048,0.008578382209384736,-0.39413086211738274,full_nn
