pair,positive_class,negative_class,stage,probe,balanced_acc,bal_acc_std,bal_acc_ci_low,bal_acc_ci_high,auc,auc_std,auc_ci_low,auc_ci_high,positive_acc,negative_acc,acc,train_positive,train_negative,val_positive,val_negative,train_samples_probe,pos_weight
counter_vs_cabinet,counter,cabinet,linear_logits,unweighted,0.9701333343982697,0.0005050865726943097,0.9692816607654094,0.9711141511797905,0.9880920648574829,0.0003107421754978629,0.9874679461121559,0.9886461466550827,0.9668166637420654,0.9734500050544739,0.9701333045959473,60000,60000,60000,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,balanced,0.9700750112533569,0.0004509040023302767,0.969222504645586,0.9708964511752128,0.9880852699279785,0.0002578878133371103,0.9876128688454628,0.9886078014969826,0.966783344745636,0.9733666777610779,0.9700750112533569,60000,60000,60000,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,weighted,0.9701333343982697,0.000466838122227547,0.9693345814943314,0.9710504114627838,0.9880920648574829,0.0002912474115787356,0.9876109853386879,0.9886846765875816,0.9668166637420654,0.9734500050544739,0.9701333045959473,60000,60000,60000,60000,120000,1.0
counter_vs_cabinet,counter,cabinet,linear_logits,direct_pair_margin,0.9708999991416931,0.0004907341145976537,0.9701074972748757,0.9719012521207333,0.990531861782074,0.0002373216100435366,0.9900992259383201,0.9909508556127549,0.9581000208854675,0.9836999773979187,0.9708999991416931,60000,60000,60000,60000,0,
door_vs_wall,door,wall,point_feature,unweighted,0.9360666573047638,0.0007027500585278417,0.9347181208431721,0.937354801595211,0.9541419148445129,0.000663851731175712,0.953008870780468,0.9556222677230835,0.9090166687965393,0.9631166458129883,0.9360666871070862,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,balanced,0.9360666573047638,0.0006041239748684534,0.9347822740674019,0.9370758518576622,0.9541416764259338,0.0006604533036939528,0.9529503792524338,0.9553146600723267,0.9090166687965393,0.9631166458129883,0.9360666871070862,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,weighted,0.9360666573047638,0.0006718446268929568,0.9349527232348919,0.9373931355774403,0.9541419148445129,0.0006939772364897686,0.9531018555164337,0.9557061865925789,0.9090166687965393,0.9631166458129883,0.9360666871070862,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,unweighted,0.9267166554927826,0.0007754453869646484,0.9249214634299279,0.9280274920165539,0.9595385789871216,0.0004980821356469832,0.9587416350841522,0.9605597764253616,0.9067666530609131,0.9466666579246521,0.926716685295105,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,balanced,0.9267166554927826,0.0006871482223238969,0.9253325141966343,0.9279993869364261,0.959538996219635,0.0005254284883296427,0.9584412023425102,0.9604538023471832,0.9067666530609131,0.9466666579246521,0.926716685295105,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,weighted,0.9267166554927826,0.0008501250930333602,0.9251241698861122,0.9281508348882198,0.9595385789871216,0.0006353813188822308,0.9582026287913322,0.9606739789247513,0.9067666530609131,0.9466666579246521,0.926716685295105,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,direct_pair_margin,0.9384583532810211,0.000647496699200095,0.9373749934136868,0.9397604137659072,0.968346118927002,0.0004909254511957905,0.9674000635743141,0.9692218720912933,0.8807666897773743,0.996150016784668,0.9384583234786987,60000,60000,60000,60000,0,
