method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,6,table,0.5000052340328693,0.7797479069037191,0.0017995550332462473,0.8612206431183321,0.7779483518704728,530540,512346,456912
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,7,door,0.5000052340328693,0.7011158015047848,-0.04012134885148044,0.8164867751714805,0.7412371503562653,543939,533626,444119
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,8,window,0.5000052340328693,0.6923644366305408,-0.022362105293669443,0.8152837195161673,0.7147265419242103,414441,411465,337887
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,9,bookshelf,0.5000052340328693,0.8234194561710575,-0.015968888947197946,0.9265667597261753,0.8393883451182554,366074,385049,339192
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,10,picture,0.5000052340328693,0.3760372918379062,-0.01018861780863839,0.4490232195436755,0.3862259096465446,74377,47833,33397
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,11,counter,0.5000052340328693,0.7022062134173788,-0.022169257596102332,0.7925602195345045,0.7243754710134811,78712,72512,62384
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,12,desk,0.5000052340328693,0.7232673673398785,0.015634771594455477,0.8674870926208713,0.707632595745423,233781,249418,202802
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,13,curtain,0.5000052340328693,0.7621870689402163,-0.006151527517023081,0.869829421756501,0.7683385964572393,208995,211306,181790
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,14,refridgerator,0.5000052340328693,0.6729480283503596,-0.048735788529360446,0.7491493636972528,0.72168381687972,74650,64377,55924
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,15,shower curtain,0.5000052340328693,0.7103800844632127,0.0050420127242429835,0.7625106865220574,0.7053380717389697,50297,42043,38352
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,16,toilet,0.5000052340328693,0.9400868160710656,-0.0004771157383287594,0.969067873774029,0.9405639318093943,38439,38435,37250
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,17,sink,0.5000052340328693,0.6837347089920047,-0.014016293974422722,0.7959626590557711,0.6977510029664274,33636,32294,26773
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,18,bathtub,0.5000052340328693,0.8964596571794711,0.009148057684086885,0.9270016565433437,0.8873115994953842,36220,34810,33576
ptv3_scannet20_v151_severity,retained,random_keep0p5,random_drop,19,otherfurniture,0.5000052340328693,0.6304256179943358,0.0004892049592658543,0.681629457270306,0.62993641303507,544083,415054,370863
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,0,wall,0.19981445066439799,0.8366551460071393,-0.039063132898216946,0.9457420692146029,0.8757182789053563,1528348,1644696,1445423
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,1,floor,0.19981445066439799,0.9532509124182463,-0.010544427366341091,0.9882891947249273,0.9637953397845874,1391450,1426300,1375155
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,2,cabinet,0.19981445066439799,0.6557794631430368,-0.05741721460185989,0.79616205116932,0.7131966777448967,200159,202207,159359
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,3,bed,0.19981445066439799,0.7842746806252054,-0.05031551053947625,0.8157037127280474,0.8345901911646817,131332,112391,107128
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,4,chair,0.19981445066439799,0.8880375473235791,-0.03903384553741107,0.9398460851095345,0.9270713928609902,418543,417784,393366
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,5,sofa,0.19981445066439799,0.8430893393996874,-0.025836068893521635,0.9004292582417575,0.8689254082932091,116480,112804,104882
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,6,table,0.19981445066439799,0.7589272172696784,-0.019021134600794465,0.8515017158415182,0.7779483518704728,211558,205948,180142
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,7,door,0.19981445066439799,0.6141115359075208,-0.12712561444874448,0.7186962559664496,0.7412371503562653,217466,193327,156292
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,8,window,0.19981445066439799,0.6209967747344332,-0.0937297671897771,0.761396274103142,0.7147265419242103,165383,163313,125922
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,9,bookshelf,0.19981445066439799,0.807382070036267,-0.03200627508198839,0.9081829655148884,0.8393883451182554,146585,151427,133126
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,10,picture,0.19981445066439799,0.22864275147928925,-0.15758315816725532,0.24684744634836053,0.3862259096465446,30055,9812,7419
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,11,counter,0.19981445066439799,0.6101364522417136,-0.11423901877176745,0.6997093858780676,0.7243754710134811,31313,26507,21910
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,12,desk,0.19981445066439799,0.6837358737596466,-0.023896721985776415,0.8499368267768798,0.707632595745423,93394,102081,79379
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,13,curtain,0.19981445066439799,0.6747377318152432,-0.09360086464199613,0.811886045203823,0.7683385964572393,83577,84843,67855
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,14,refridgerator,0.19981445066439799,0.6061722580823874,-0.11551155879733266,0.7334249513977317,0.72168381687972,29834,28144,21881
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,15,shower curtain,0.19981445066439799,0.6658670480232475,-0.0394710237157222,0.7191828599900314,0.7053380717389697,20070,16041,14434
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,16,toilet,0.19981445066439799,0.9052448205064337,-0.035319111302960615,0.9396796693360828,0.9405639318093943,15484,15139,14550
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,17,sink,0.19981445066439799,0.637871270305168,-0.059879732661259455,0.6986525720241145,0.6977510029664274,13433,10665,9385
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,18,bathtub,0.19981445066439799,0.8607730373144251,-0.02653856218095907,0.8919068736141845,0.8873115994953842,14432,13394,12872
ptv3_scannet20_v151_severity,retained,random_keep0p2,random_drop,19,otherfurniture,0.19981445066439799,0.5466231689927837,-0.08331324404228624,0.5804818956458694,0.62993641303507,217931,140004,126505
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,0,wall,0.10006327654879826,0.7655730157396843,-0.11014526316567197,0.9408540186808418,0.8757182789053563,765276,895226,720013
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,1,floor,0.10006327654879826,0.9398830412559577,-0.02391229852862975,0.9830876224138769,0.9637953397845874,698246,718534,686437
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,2,cabinet,0.10006327654879826,0.54379963158465,-0.16939704616024676,0.704170299768483,0.7131966777448967,99777,99685,70260
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,3,bed,0.10006327654879826,0.5713650319951784,-0.2632251591695033,0.6055072375623394,0.8345901911646817,65768,43753,39823
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,4,chair,0.10006327654879826,0.8340121933137377,-0.0930591995472525,0.9153364954315495,0.9270713928609902,208933,211617,191244
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,5,sofa,0.10006327654879826,0.7755208800406529,-0.09340452825255618,0.8920350026647396,0.8689254082932091,58167,60626,51887
