source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
pred_cc,16,0.8,12,desk,6,table,655163,11338343,2204,657,0.7225663190460332,0.006882470330123796,0.005206337964750757,0.01313260974749795,0.7587516389051274,0.026761279254170336,84,0.697099504922891,0.6574943945247214,0.042245679108490544,169,2834.2958579881656
pred_cc,16,0.9,12,desk,6,table,655163,11338343,2204,657,0.7225663190460332,0.006882470330123796,0.005206337964750757,0.01313260974749795,0.7587516389051274,0.026761279254170336,84,0.697099504922891,0.34131964106642165,0.020884974109532585,119,1989.9243697478992
pred_cc,16,0.5,15,shower curtain,0,wall,158208,3028157,658,124,0.828636070671205,0.08597074058826133,0.04620499595469256,0.06826456310679611,0.8244779025080906,0.0841992819579288,27,0.8539106068749802,0.9228800060679612,0.05473824507778163,49,3382.7755102040815
pred_cc,16,0.7,15,shower curtain,0,wall,158208,3028157,658,124,0.828636070671205,0.08597074058826133,0.04620499595469256,0.06826456310679611,0.8244779025080906,0.0841992819579288,27,0.8539106068749802,0.8698801577669902,0.05038708362875505,45,3390.6666666666665
pred_cc,16,0.8,15,shower curtain,0,wall,158208,3028157,658,124,0.828636070671205,0.08597074058826133,0.04620499595469256,0.06826456310679611,0.8244779025080906,0.0841992819579288,27,0.8539106068749802,0.7738041059870551,0.043699187327473445,39,3393.025641025641
pred_cc,16,0.9,15,shower curtain,0,wall,158208,3028157,658,124,0.828636070671205,0.08597074058826133,0.04620499595469256,0.06826456310679611,0.8244779025080906,0.0841992819579288,27,0.8539106068749802,0.5651231290453075,0.0310756674769505,30,3136.733333333333
pred_cc,16,0.5,17,sink,2,cabinet,102489,8406141,1851,265,0.649218183570179,0.10694181144794082,0.11095824917796056,0.14842568470762715,0.7259510776766287,0.13787821132023925,80,0.7439145941243169,0.7336884933992917,0.01111734861454263,85,1099.4588235294118
pred_cc,16,0.7,17,sink,2,cabinet,102489,8406141,1851,265,0.649218183570179,0.10694181144794082,0.11095824917796056,0.14842568470762715,0.7259510776766287,0.13787821132023925,80,0.7439145941243169,0.6275112451092313,0.00890182546307515,67,1116.865671641791
pred_cc,16,0.8,17,sink,2,cabinet,102489,8406141,1851,265,0.649218183570179,0.10694181144794082,0.11095824917796056,0.14842568470762715,0.7259510776766287,0.13787821132023925,80,0.7439145941243169,0.46708427245850775,0.006274579500867282,46,1146.6304347826087
pred_cc,16,0.9,17,sink,2,cabinet,102489,8406141,1851,265,0.649218183570179,0.10694181144794082,0.11095824917796056,0.14842568470762715,0.7259510776766287,0.13787821132023925,80,0.7439145941243169,0.24898281766823757,0.003157691501962672,27,983.1111111111111
