variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s4_region_entropy_score_thr0p6_a0p5,0.7769735398628876,-0.001833191711873683,0.6794059416395466,-0.002439959785596635,0.40432671920922936,-0.003263919634323764,0.444157885095593,0.006339121296555228
phrd_s4_pred_agreement_thr0p7_a0p75,0.7769731150608523,-0.0018336165139090088,0.6798102960668687,-0.002035605358274517,0.4044047692818008,-0.003185869561752319,0.44270205647843736,0.004883292679399576
phrd_s8_region_entropy_score_thr0p95_a0p5,0.7768832480937016,-0.0019234834810597512,0.680059654810553,-0.001786246614590259,0.40544810399997067,-0.0021425348435824554,0.44136674347528465,0.0035479796762468707
phrd_s4_region_conf_thr0p7_a0p5,0.7768325585455822,-0.001974173029179127,0.6791475437242322,-0.0026983577009109805,0.4040030057196216,-0.0035876331239315107,0.44327089017653126,0.0054521263774934825
phrd_s8_mean_top_gap_thr0p95_a0p75,0.776829378760545,-0.0019773528142162933,0.6802745627484025,-0.0015713386767407522,0.407509954861579,-8.068398197413895e-05,0.43779466067623724,-2.410312280054505e-05
phrd_s4_region_entropy_score_thr0p7_a0p5,0.7768159715669649,-0.0019907600077964105,0.6791294692784327,-0.002716432146710579,0.40401024670289293,-0.0035803921406601935,0.44406629322895075,0.006247529429912968
phrd_s4_region_conf_thr0p6_a0p5,0.7768144084262107,-0.001992323148550579,0.6791567632069049,-0.0026891382182383516,0.40417371356767384,-0.003416925275879279,0.44396023948862817,0.006141475689590392
phrd_s4_mean_conf_thr0p6_a0p5,0.7768014499681051,-0.0020052816066562507,0.6791551875977311,-0.00269071382741215,0.4040226860784656,-0.0035679527650875342,0.44429286258327627,0.006474098784238491
phrd_s4_mean_conf_thr0p7_a0p5,0.7766183994473967,-0.0021883321273645784,0.678835016903468,-0.0030108845216751945,0.4038748517741492,-0.0037157870694038975,0.44344925328525564,0.00563048948621786
phrd_s4_pred_agreement_thr0p7_a1p0,0.7765554403888907,-0.002251291185870641,0.6793789013735712,-0.002467000051572077,0.4039131844157356,-0.003677454427817528,0.442769545222279,0.004950781423241235
phrd_s8_pred_agreement_thr0p8_a0p75,0.7762257230465656,-0.0025810085281957607,0.6787841544181169,-0.0030617470070263275,0.4046764498201786,-0.002914189023374536,0.4443892750744787,0.006570511275440893
phrd_s8_pred_agreement_thr0p8_a1p0,0.7760748170231127,-0.002731914551648673,0.6786077098379916,-0.003238191587151662,0.40464605816718474,-0.00294458067636838,0.4443507100779977,0.006531946278959921
phrd_s4_region_conf_thr0p8_a0p75,0.7759675327390692,-0.0028391988356921694,0.6789737132967479,-0.002872188128395292,0.4046058742746402,-0.0029847645689129454,0.4416174159524108,0.0037986521533729944
phrd_s4_region_entropy_score_thr0p8_a0p75,0.7759263300376936,-0.0028804015370677005,0.6789444589216033,-0.002901442503539964,0.40383102694828826,-0.0037596118952648583,0.4424947696223523,0.004676005823314511
phrd_s4_region_conf_thr0p8_a1p0,0.7758684830616334,-0.002938248513127961,0.6789434304208649,-0.0029024710042783175,0.4046058742746402,-0.0029847645689129454,0.4416125953278507,0.0037938315288129076
phrd_s8_region_entropy_score_thr0p95_a0p75,0.7758436368808286,-0.002963094693932744,0.6794333722128759,-0.0024125292122673114,0.4054341996285741,-0.0021564392149790446,0.44132817847880373,0.0035094146797659542
phrd_s8_region_entropy_score_thr0p95_a1p0,0.7758415057201562,-0.0029652258546051247,0.6794333722128759,-0.0024125292122673114,0.4054341996285741,-0.0021564392149790446,0.44132817847880373,0.0035094146797659542
phrd_s4_mean_conf_thr0p9_a1p0,0.7758346695773961,-0.0029720619973652163,0.6803720315996878,-0.0014738698254553873,0.40691889137595294,-0.0006717474676001811,0.43803569190424313,0.00021692810520534955
phrd_s4_region_entropy_score_thr0p8_a1p0,0.7757921285157431,-0.0030146030590182393,0.6789099616940707,-0.0029359397310725344,0.40383102694828826,-0.0037596118952648583,0.4424947696223523,0.004676005823314511
phrd_s8_region_conf_thr0p95_a0p5,0.7757480907460131,-0.0030586408287481825,0.678683080116989,-0.003162821308154262,0.40458888219067957,-0.003001756652873555,0.44324678705373066,0.005428023254692882
phrd_s8_pred_agreement_thr0p7_a0p5,0.775686483550285,-0.003120248024476302,0.6782000999112344,-0.0036458015139088085,0.4030117650514811,-0.004578873792072002,0.44882424966978723,0.011005485870749454
phrd_s4_mean_top_gap_thr0p7_a0p75,0.7756365151025496,-0.0031702164722117177,0.6791411603898608,-0.0027047410352823986,0.4054682214640603,-0.0021224173794928136,0.4396457805073225,0.0018270167082847233
phrd_s4_pred_agreement_thr0p6_a0p75,0.7754576604222584,-0.003349071152502936,0.6781653286853666,-0.003680572739776622,0.40265423791862215,-0.004936400924930973,0.445179857502338,0.007361093703300237
phrd_s4_mean_top_gap_thr0p8_a1p0,0.7754543985038057,-0.0033523330709556154,0.6800425715409393,-0.0018033298842039525,0.40684665273946163,-0.0007439861040914875,0.4380887187744044,0.0002699549753666375
phrd_s8_mean_top_gap_thr0p95_a1p0,0.7753013737830416,-0.0035053577917196765,0.6794203973599645,-0.0024255040651787185,0.40745206756988117,-0.0001385712736719502,0.43769824818503483,-0.0001205156140029473
phrd_s8_region_entropy_score_thr0p9_a0p5,0.7752308672741867,-0.0035758643005746604,0.6780333650994104,-0.0038125363257328626,0.4037558341990137,-0.003834804644539447,0.4449291850252119,0.007110421226174113
