method,variant,kind,keep_ratio,fixed_count,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall,score_space
sonata_linear_scannet_severity,structured_b64_keep0p2,structured_drop,0.2,0,0.0,64,312,0.19843829627345072,0.6877289543702634,-0.028685581450904496,0.810006862057245,0.8903587340867913,0.573039089399365,-0.03918486853414871,0.3501718091324512,-0.018982922851506823,0.854062808662107,0.955028802601663,0.46799479041049635,0.013781821875708089,retained
sonata_linear_scannet_severity,structured_b64_keep0p1,structured_drop,0.1,0,0.0,64,312,0.10291061830680402,0.6430576433494977,-0.07335689247167021,0.7670677889634938,0.8655081268414685,0.5107256494223587,-0.10149830851115504,0.20954459767834008,-0.15961013430561796,0.8109568038792718,0.9481491205040692,0.6822071784391366,0.22799420990434832,retained
sonata_linear_scannet_severity,masked_model_keep0p5,masked_model_drop_raw,0.5,0,0.0,64,312,0.49692031660942887,0.7304767910620766,0.014062255240908761,0.8345541230741841,0.9041043367607362,0.6225813837176027,0.010357425784089047,0.352821265492498,-0.016333466491460058,0.8667990585645423,0.9673944578226648,0.5099813008540961,0.055768332319307834,retained
sonata_linear_scannet_severity,masked_model_keep0p2,masked_model_drop_raw,0.2,0,0.0,64,312,0.21956862996800167,0.7042570942241446,-0.012157441597023255,0.8188341056315057,0.914765411969495,0.5713517425832482,-0.04087221535026553,0.3555980861244006,-0.013556645859557459,0.8834921283808809,0.9727343431724751,0.3154452875399361,-0.13876768099485215,retained
sonata_linear_scannet_severity,masked_model_keep0p1,masked_model_drop_raw,0.1,0,0.0,64,312,0.10234456504590579,0.6290914788658921,-0.08732305695527576,0.7451919589899795,0.8634607875948237,0.4203231238240572,-0.19190083410945652,0.13834703308387464,-0.2308076989000834,0.8420747982480495,0.9706695859379252,0.7315242494226328,0.27731128088784457,retained
sonata_linear_scannet_severity,feature_zero1p0,feature_zero,1.0,0,1.0,64,312,1.0,0.060619779654097795,-0.6557947561670701,0.1105128641244408,0.4623113670615614,9.896732141205333e-06,-0.6122140612013725,0.0,-0.36915473198395804,0.47004148848451827,0.6279177047345136,0.7334416496168813,0.27922868108209303,retained
sonata_linear_scannet_severity,clean_voxel,clean,1.0,0,0.0,64,312,1.0,0.7164145358211679,0.0,0.8264633902661677,0.899139584732521,0.6122239579335137,0.0,0.36915473198395804,0.0,0.8579479102679944,0.9595677873529702,0.45421296853478826,0.0,full_nn
sonata_linear_scannet_severity,random_keep0p8,random_drop,0.8,0,0.0,64,312,0.8000142885706364,0.7172250143502741,0.0008104785291062067,0.827561331157393,0.8992942385241808,0.6137885596884864,0.0015646017549727498,0.35827872256378557,-0.010876009420172472,0.8577246336833431,0.9577209499622175,0.48022224896698357,0.026009280432195303,full_nn
sonata_linear_scannet_severity,random_keep0p5,random_drop,0.5,0,0.0,64,312,0.5000109765201043,0.7119355347321241,-0.004479001089043755,0.8206135084205408,0.8964470023740617,0.6064138454632623,-0.005810112470251427,0.3279302554346062,-0.04122447654935185,0.8530185813005386,0.9527187677514565,0.5394485230205533,0.08523555448576509,full_nn
sonata_linear_scannet_severity,random_keep0p2,random_drop,0.2,0,0.0,64,312,0.19997490780093732,0.6866847971847391,-0.029729738636428804,0.7972088757646054,0.886795432484525,0.5704550196326952,-0.041768938300818514,0.21972243042626743,-0.1494323015576906,0.8409417758130752,0.935961646025641,0.7036145544991375,0.2494015859643492,full_nn
sonata_linear_scannet_severity,random_keep0p1,random_drop,0.1,0,0.0,64,312,0.09993798799144152,0.6501672462104253,-0.06624728961074255,0.7608753531732348,0.8705109158095153,0.5257263114450231,-0.08649764648849056,0.08636928405425758,-0.28278544792970045,0.8154918386696423,0.9152002799323248,0.8605595004078576,0.4063465318730693,full_nn
sonata_linear_scannet_severity,fixed_points_16000,fixed_count_drop,1.0,16000,0.0,64,312,0.19518424251761574,0.6484953786430545,-0.06791915717811337,0.7622333136414567,0.8677212811098032,0.5245213593656989,-0.08770259856781482,0.1167432546915513,-0.25241147729240676,0.8235693688836465,0.9233177774554645,0.8207298645377836,0.36651689600299536,full_nn
sonata_linear_scannet_severity,fixed_points_8000,fixed_count_drop,1.0,8000,0.0,64,312,0.09759212125880787,0.5277707379903067,-0.18864379783086116,0.6507186668633416,0.8068334770022961,0.4261692855967373,-0.18605467233677642,0.031603499312823746,-0.3375512326711343,0.7617816022592869,0.9036052472131217,0.9244126181784144,0.4701996496436261,full_nn
sonata_linear_scannet_severity,fixed_points_4000,fixed_count_drop,1.0,4000,0.0,64,312,0.048796060629403934,0.38447618206738365,-0.3319383537537842,0.5085718277456059,0.7257416984025854,0.28196655447104607,-0.3302574034624676,0.01579547956997857,-0.3533592524139795,0.6779987611372712,0.8817508897216022,0.9224134472660168,0.46820047873122855,full_nn
sonata_linear_scannet_severity,structured_b64_keep0p8,structured_drop,0.8,0,0.0,64,312,0.80235025468163,0.6482187297314563,-0.06819580608971154,0.7720458572493261,0.8654015529791997,0.539348123363309,-0.07287583457020474,0.28634698480714776,-0.08280774717681028,0.8107311364565145,0.9208613742383401,0.5802008531578877,0.12598788462309946,full_nn
sonata_linear_scannet_severity,structured_b64_keep0p5,structured_drop,0.5,0,0.0,64,312,0.49666026272834873,0.4869728953509628,-0.2294416404702051,0.6218676467089075,0.7772849172472287,0.3877197734819466,-0.2245041844515671,0.18652972206405302,-0.18262500991990502,0.6964881508302625,0.8241114372881518,0.683248418715984,0.2290354501811957,full_nn
sonata_linear_scannet_severity,structured_b64_keep0p2,structured_drop,0.2,0,0.0,64,312,0.19843829627345072,0.27606802234845296,-0.4403465134727149,0.40811013434145904,0.6007984041366582,0.1835931165659698,-0.4286308413675439,0.06912581675829708,-0.30002891522566094,0.4925248414206839,0.6121376802190135,0.6946149422981773,0.24040197376338907,full_nn
sonata_linear_scannet_severity,structured_b64_keep0p1,structured_drop,0.1,0,0.0,64,312,0.10291061830680402,0.16220776151194033,-0.5542067743092276,0.25729354446843533,0.4717600522799111,0.09301101716213618,-0.5192129407713775,0.027091425741025563,-0.34206330624293246,0.3850025982043477,0.4709077107004576,0.692675947098862,0.23846297856407378,full_nn
sonata_linear_scannet_severity,masked_model_keep0p5,masked_model_drop_raw,0.5,0,0.0,64,312,0.49692031660942887,0.34499960705642885,-0.371414928764739,0.5091761089879923,0.6175733796412772,0.2830327385094791,-0.3291912194240346,0.1773079916643651,-0.19184674031959295,0.5366573642249683,0.5571276386537765,0.6464877442131023,0.19227477567831402,full_nn
sonata_linear_scannet_severity,masked_model_keep0p2,masked_model_drop_raw,0.2,0,0.0,64,312,0.21956862996800167,0.17885668631350166,-0.5375578495076663,0.288415594768095,0.45637026763531596,0.1339467008520768,-0.47827725708143687,0.05450757093777832,-0.31464716104617974,0.39878226581728105,0.3976447044156278,0.6845321672617376,0.23031919872694934,full_nn
sonata_linear_scannet_severity,masked_model_keep0p1,masked_model_drop_raw,0.1,0,0.0,64,312,0.10234456504590579,0.10870038548736469,-0.6077141503338032,0.18393336593174062,0.3799094802853032,0.06314475620709688,-0.5490792017264168,0.026311118727469676,-0.3428436132564884,0.3518399119552672,0.3273770623320636,0.7501036359503083,0.29589066741552,full_nn
sonata_linear_scannet_severity,feature_zero1p0,feature_zero,1.0,0,1.0,64,312,1.0,0.060619779654097795,-0.6557947561670701,0.1105128641244408,0.4623113670615614,9.896732141205333e-06,-0.6122140612013725,0.0,-0.36915473198395804,0.47004148848451827,0.6279177047345136,0.7334416496168813,0.27922868108209303,full_nn
