class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
15,shower curtain,19,otherfurniture,-0.19677798449993134,14,0.0557299368083477,0.2999210059642792,32505,60000
15,shower curtain,16,toilet,-0.24404126405715942,15,0.0557299368083477,0.05230286717414856,32505,30858
15,shower curtain,17,sink,-0.2958545386791229,16,0.0557299368083477,0.11852124333381653,32505,32421
15,shower curtain,1,floor,-0.31919410824775696,17,0.0557299368083477,0.07934442907571793,32505,60000
15,shower curtain,6,table,-0.3215749263763428,18,0.0557299368083477,0.13516488671302795,32505,60000
15,shower curtain,5,sofa,-0.39533811807632446,19,0.0557299368083477,0.07705194503068924,32505,60000
7,door,0,wall,0.37646809220314026,1,0.10284841805696487,0.15095987915992737,60000,60000
7,door,8,window,0.29902657866477966,2,0.10284841805696487,0.10300829261541367,60000,60000
7,door,18,bathtub,0.26995763182640076,3,0.10284841805696487,0.06512714922428131,60000,25919
7,door,10,picture,0.236573725938797,4,0.10284841805696487,0.08680641651153564,60000,32521
7,door,9,bookshelf,0.15072691440582275,5,0.10284841805696487,0.07642610371112823,60000,60000
7,door,14,refridgerator,0.12275902181863785,6,0.10284841805696487,0.19866737723350525,60000,60000
7,door,13,curtain,0.10178768634796143,7,0.10284841805696487,0.11857746541500092,60000,60000
7,door,17,sink,0.07002107053995132,8,0.10284841805696487,0.11852124333381653,60000,32421
7,door,15,shower curtain,0.055444907397031784,9,0.10284841805696487,0.0557299368083477,60000,32505
7,door,19,otherfurniture,0.007402785588055849,10,0.10284841805696487,0.2999210059642792,60000,60000
7,door,2,cabinet,0.0070417472161352634,11,0.10284841805696487,0.24500952661037445,60000,60000
7,door,1,floor,0.0033980810549110174,12,0.10284841805696487,0.07934442907571793,60000,60000
7,door,6,table,-0.07824264466762543,13,0.10284841805696487,0.13516488671302795,60000,60000
7,door,12,desk,-0.10001188516616821,14,0.10284841805696487,0.11953027546405792,60000,60000
7,door,5,sofa,-0.15891963243484497,15,0.10284841805696487,0.07705194503068924,60000,60000
7,door,16,toilet,-0.15990720689296722,16,0.10284841805696487,0.05230286717414856,60000,30858
7,door,3,bed,-0.16992942988872528,17,0.10284841805696487,0.1030675619840622,60000,60000
7,door,11,counter,-0.27395394444465637,18,0.10284841805696487,0.12577737867832184,60000,60000
7,door,4,chair,-0.28966614603996277,19,0.10284841805696487,0.05441451817750931,60000,60000
