pair,positive_class,negative_class,stage,probe,balanced_acc,bal_acc_std,bal_acc_ci_low,bal_acc_ci_high,auc,auc_std,auc_ci_low,auc_ci_high,positive_acc,negative_acc,acc,train_positive,train_negative,val_positive,val_negative,train_samples_probe,pos_weight
counter_vs_cabinet,counter,cabinet,linear_logits,unweighted,0.9483076930046082,0.0007407643189675913,0.9469183549284935,0.9495963484048844,0.9872211813926697,0.0002976592808576126,0.9865887433290481,0.9877671584486961,0.9262487292289734,0.9703666567802429,0.9489359259605408,60000,60000,56677,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,balanced,0.9483076930046082,0.0006080859369628118,0.9471280865371228,0.949403715133667,0.9872204065322876,0.00026146201850253263,0.9867250204086304,0.9876974582672119,0.9262487292289734,0.9703666567802429,0.9489359259605408,60000,60000,56677,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,weighted,0.9483076930046082,0.0007263005285958946,0.9470007948577404,0.9496545746922493,0.9872211813926697,0.0002876461068961009,0.9866859972476959,0.9877561539411545,0.9262487292289734,0.9703666567802429,0.9489359259605408,60000,60000,56677,60000,120000,1.0
counter_vs_cabinet,counter,cabinet,linear_logits,direct_pair_margin,0.9453183114528656,0.0006872724007428765,0.9440993882715703,0.9465434908866882,0.9898205995559692,0.00025173477641912136,0.9893470585346222,0.9902697131037712,0.9010533094406128,0.9895833134651184,0.9465790390968323,60000,60000,56677,60000,0,
desk_vs_wall,desk,wall,point_feature,unweighted,0.9357666671276093,0.0006567746121742201,0.9345118857920169,0.937100225687027,0.991952121257782,0.00015680793893282504,0.9916747868061065,0.9922463908791542,0.9902333617210388,0.8812999725341797,0.9357666373252869,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,point_feature,balanced,0.9357833564281464,0.0007183927343957925,0.9341895751655102,0.9367714665830136,0.9919576644897461,0.000170374664232082,0.9916428610682487,0.9922717228531838,0.9902333617210388,0.8813333511352539,0.935783326625824,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,point_feature,weighted,0.9357666671276093,0.0007070399003359593,0.9344750046730042,0.9370160356163979,0.991952121257782,0.00014857118894600588,0.9916619181632995,0.9922323778271676,0.9902333617210388,0.8812999725341797,0.9357666373252869,60000,60000,60000,60000,120000,1.0
desk_vs_wall,desk,wall,linear_logits,unweighted,0.9508166611194611,0.000619025786670437,0.9497912384569644,0.9521591685712337,0.9941871762275696,0.00013892883023123846,0.9939040988683701,0.9944274052977562,0.989983320236206,0.9116500020027161,0.9508166909217834,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,linear_logits,balanced,0.9508166611194611,0.0007036878542374743,0.9495654121041298,0.9521500170230865,0.9941872954368591,0.00014545338665741177,0.9939284041523934,0.9944509521126748,0.989983320236206,0.9116500020027161,0.9508166909217834,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,linear_logits,weighted,0.9508166611194611,0.0006686700099722653,0.9495233312249184,0.9519004069268704,0.9941871762275696,0.00013418778467876873,0.9939131826162338,0.994438610970974,0.989983320236206,0.9116500020027161,0.9508166909217834,60000,60000,60000,60000,120000,1.0
desk_vs_wall,desk,wall,linear_logits,direct_pair_margin,0.973291665315628,0.0004698736093933041,0.9723685272037983,0.9740877151489258,0.998123049736023,6.143508661810147e-05,0.9979985028505325,0.9982166692614556,0.9608333110809326,0.9857500195503235,0.9732916951179504,60000,60000,60000,60000,0,
