class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
17,sink,5,sofa,0.3903568983078003,11,0.35485532879829407,0.37542468309402466,60000,60000
17,sink,4,chair,0.3866167366504669,12,0.35485532879829407,0.3339739441871643,60000,60000
17,sink,1,floor,0.38503584265708923,13,0.35485532879829407,0.3481411039829254,60000,60000
17,sink,9,bookshelf,0.37951481342315674,14,0.35485532879829407,0.3815078139305115,60000,60000
17,sink,8,window,0.36743009090423584,15,0.35485532879829407,0.3771562874317169,60000,60000
17,sink,15,shower curtain,0.34751176834106445,16,0.35485532879829407,0.23083259165287018,60000,60000
17,sink,13,curtain,0.3442364037036896,17,0.35485532879829407,0.3141219913959503,60000,60000
17,sink,10,picture,0.3326582908630371,18,0.35485532879829407,0.3317577540874481,60000,60000
17,sink,14,refridgerator,0.32863733172416687,19,0.35485532879829407,0.29757434129714966,60000,60000
2,cabinet,11,counter,0.6493520140647888,1,0.4531964957714081,0.3455457091331482,60000,60000
2,cabinet,12,desk,0.6248334646224976,2,0.4531964957714081,0.3986474871635437,60000,60000
2,cabinet,0,wall,0.6208391785621643,3,0.4531964957714081,0.3922659456729889,60000,60000
2,cabinet,7,door,0.615912139415741,4,0.4531964957714081,0.3883651793003082,60000,60000
2,cabinet,1,floor,0.6014143228530884,5,0.4531964957714081,0.3481411039829254,60000,60000
2,cabinet,9,bookshelf,0.6002635955810547,6,0.4531964957714081,0.3815078139305115,60000,60000
2,cabinet,19,otherfurniture,0.5963793992996216,7,0.4531964957714081,0.445069819688797,60000,60000
2,cabinet,3,bed,0.593244194984436,8,0.4531964957714081,0.4392167925834656,60000,60000
2,cabinet,14,refridgerator,0.575915515422821,9,0.4531964957714081,0.29757434129714966,60000,60000
2,cabinet,6,table,0.5573626160621643,10,0.4531964957714081,0.4039524793624878,60000,60000
2,cabinet,10,picture,0.5309258103370667,11,0.4531964957714081,0.3317577540874481,60000,60000
2,cabinet,5,sofa,0.527472734451294,12,0.4531964957714081,0.37542468309402466,60000,60000
2,cabinet,8,window,0.5190867781639099,13,0.4531964957714081,0.3771562874317169,60000,60000
2,cabinet,17,sink,0.5063072443008423,14,0.4531964957714081,0.35485532879829407,60000,60000
2,cabinet,13,curtain,0.5038464665412903,15,0.4531964957714081,0.3141219913959503,60000,60000
2,cabinet,4,chair,0.48949915170669556,16,0.4531964957714081,0.3339739441871643,60000,60000
2,cabinet,18,bathtub,0.44119325280189514,17,0.4531964957714081,0.27964234352111816,60000,60000
2,cabinet,15,shower curtain,0.42389115691185,18,0.4531964957714081,0.23083259165287018,60000,60000
2,cabinet,16,toilet,0.3824880123138428,19,0.4531964957714081,0.28447645902633667,60000,60000
15,shower curtain,13,curtain,0.5863968729972839,1,0.23083259165287018,0.3141219913959503,60000,60000
15,shower curtain,18,bathtub,0.5834876298904419,2,0.23083259165287018,0.27964234352111816,60000,60000
15,shower curtain,3,bed,0.43306174874305725,3,0.23083259165287018,0.4392167925834656,60000,60000
15,shower curtain,7,door,0.43084290623664856,4,0.23083259165287018,0.3883651793003082,60000,60000
15,shower curtain,2,cabinet,0.42389115691185,5,0.23083259165287018,0.4531964957714081,60000,60000
15,shower curtain,0,wall,0.40331941843032837,6,0.23083259165287018,0.3922659456729889,60000,60000
15,shower curtain,10,picture,0.38668522238731384,7,0.23083259165287018,0.3317577540874481,60000,60000
15,shower curtain,6,table,0.37654241919517517,8,0.23083259165287018,0.4039524793624878,60000,60000
15,shower curtain,19,otherfurniture,0.3741756081581116,9,0.23083259165287018,0.445069819688797,60000,60000
15,shower curtain,8,window,0.3684045374393463,10,0.23083259165287018,0.3771562874317169,60000,60000
15,shower curtain,5,sofa,0.360451877117157,11,0.23083259165287018,0.37542468309402466,60000,60000
15,shower curtain,1,floor,0.3588739037513733,12,0.23083259165287018,0.3481411039829254,60000,60000
15,shower curtain,11,counter,0.35824182629585266,13,0.23083259165287018,0.3455457091331482,60000,60000
15,shower curtain,9,bookshelf,0.34876617789268494,14,0.23083259165287018,0.3815078139305115,60000,60000
15,shower curtain,14,refridgerator,0.34869447350502014,15,0.23083259165287018,0.29757434129714966,60000,60000
